code_set	concept_code	concept_name	vocabulary_id	domain_id
bilateral_mastectomy_01_base	0HTV0ZZ	Resection of Bilateral Breast, Open Approach	ICD10PCS	Procedure
bilateral_mastectomy_01_base	14693006	Subcutaneous mammectomy of bilateral breasts (procedure)	SNOMED	Procedure
bilateral_mastectomy_01_base	14714006	Excision of bilateral breasts with excision of bilateral regional lymph nodes (procedure)	SNOMED	Procedure
bilateral_mastectomy_01_base	17086001	Modified radical mastectomy, bilateral (procedure)	SNOMED	Procedure
bilateral_mastectomy_01_base	22418005	Simple mastectomy of bilateral breasts (procedure)	SNOMED	Procedure
bilateral_mastectomy_01_base	27865001	Excision of bilateral breasts (procedure)	SNOMED	Procedure
bilateral_mastectomy_01_base	456903003	Extended radical mastectomy of bilateral breasts (procedure)	SNOMED	Procedure
bilateral_mastectomy_01_base	52314009	Extended simple mastectomy of bilateral breasts (procedure)	SNOMED	Procedure
bilateral_mastectomy_01_base	60633004	Subcutaneous mammectomy of bilateral breasts with synchronous implants (procedure)	SNOMED	Procedure
bilateral_mastectomy_01_base	726636007	Prophylactic bilateral mastectomy (procedure)	SNOMED	Procedure
bilateral_mastectomy_01_base	76468001	Radical mastectomy of bilateral breasts (procedure)	SNOMED	Procedure
bilateral_mastectomy_01_base	836436008	Simple mastectomy of bilateral breasts using robotic assistance (procedure)	SNOMED	Procedure
bilateral_mastectomy_01_base	85.42	Bilateral simple mastectomy	ICD9CM	Procedure
bilateral_mastectomy_01_base	85.44	Bilateral extended simple mastectomy	ICD9CM	Procedure
bilateral_mastectomy_01_base	85.46	Bilateral radical mastectomy	ICD9CM	Procedure
bilateral_mastectomy_01_base	85.48	Bilateral extended radical mastectomy	ICD9CM	Procedure
bilateral_mastectomy_01_base	870629001	Excision of bilateral breasts for female to male transsexual (procedure)	SNOMED	Procedure
